"Gene_ID","Gene_name","Fourier_score","P_value","FDR"
"YPL110C","GDE1",4.63464313883682,0.23091,0.382682152386599
"YPL109C","YPL109C",7.72303434902684,0.0026,0.0152828601472135
"YPL108W","YPL108W",1.09835143928725,0.92172,0.941768378724182
"YPL107W","YPL107W",4.82074279981919,0.19557,0.344704918032787
"YPL106C","SSE1",2.52148024194127,0.6588,0.747147900182593
"YPL105C","SYH1",2.07942344491796,0.7584,0.820486936326688
"YPL104W","MSD1",6.96713284974562,0.00651,0.0295620633631194
"YPL103C","FMP30",7.22701436066669,0.00806,0.0344987748851455
"YPL101W","ELP4",5.17970284856068,0.13786,0.272599009550761
"YPL100W","ATG21",8.22210931035904,0.00119,0.00883413014608234
"YPL098C","MGR2",4.92038238674959,0.17334,0.317591150442478
"YPL097W","MSY1",7.4636895959281,0.00493,0.0240477312390925
"YPL096C-A","ERI1",5.93431737718877,0.0668,0.163777192982456
"YPL096W","PNG1",3.19882407642603,0.5045,0.626005549389567
"YPL095C","EEB1",5.76267390260811,0.07685,0.180804503367003
"YPL094C","SEC62",4.68780610947122,0.22393,0.375793665565896
"YPL093W","NOG1",3.05902252024325,0.53511,0.651975784655623
"YPL092W","SSU1",5.16991898746513,0.07933,0.184926897414512
"YPL091W","GLR1",5.69436486400208,0.09026,0.200981760254879
"YPL090C","RPS6A",4.69326672139544,0.21582,0.368264285714286
"YPL089C","RLM1",4.63239485175951,0.2244,0.376130734632684
"YPL088W","YPL088W",3.69393725292377,0.41045,0.549560598802395
"YPL087W","YDC1",6.4568867458241,0.02964,0.0895124797406807
"YPL086C","ELP3",4.86215565600547,0.18635,0.334198427975618
"YPL085W","SEC16",1.32666945338214,0.89056,0.918153891552932
"YPL084W","BRO1",5.56852420427794,0.0888,0.199674979887369
"YPL083C","SEN54",7.64177243849222,0.00536,0.0256527397260274
"YPL082C","MOT1",6.73939237914616,0.02416,0.0769102505694761
"YPL081W","RPS9A",2.28215351139111,0.70473,0.780241770647653
"YPL079W","RPL21B",4.69054216666526,0.21929,0.371689235900546
"YPL078C","ATP4",8.42390497018861,0.00016,0.00249832402234637
"YPL077C","YPL077C",5.89893371194026,0.06846,0.16696832460733
"YPL076W","GPI2",2.98021933525094,0.5549,0.665225584387733
"YPL075W","GCR1",4.21735742502044,0.2909,0.445347891566265
"YPL074W","YTA6",4.16353264321852,0.31908,0.471617451084082
"YPL072W","UBP16",7.5285523286696,0.00514,0.0247268502581756
"YPL071C","YPL071C",4.26831634299935,0.28527,0.438952711257914
"YPL070W","MUK1",3.37805324954465,0.49183,0.617826898876405
"YPL069C","BTS1",4.44237858758617,0.2601,0.413173913043478
"YPL068C","YPL068C",3.67318022842483,0.40155,0.541791700844391
"YPL066W","YPL066W",7.76159654260106,0.00049,0.0049442238267148
"YPL067C","YPL067C",6.75694336455868,0.01926,0.0652110236220472
"YPL065W","VPS28",5.67692472396589,0.07138,0.171397852233677
"YPL064C","CWC27",3.9937501548802,0.33162,0.48255580426861
"YPL063W","TIM50",4.43101221221825,0.25458,0.408467910447761
"YPL061W","ALD6",5.53709243338898,0.08833,0.198970680628272
"YPL060W","MFM1",4.72076071735458,0.20774,0.358305029311941
"YPL059W","GRX5",8.60512838874236,7e-05,0.00167222222222222
"YPL058C","PDR12",2.07442668381339,0.75198,0.815593364377183
"YPL057C","SUR1",9.38583562758924,0,0
"YPL056C","LCL1",6.6214746773485,0.02564,0.0804307519640853
"YPL055C","LGE1",4.07983011860627,0.3308,0.482183050847458
"YPL054W","LEE1",4.76216219970339,0.19403,0.342802686472819
"YPL053C","KTR6",6.76446029554282,0.01564,0.0557929802169751
"YPL052W","OAZ1",5.27175285415876,0.13616,0.270348757102273
"YPL051W","ARL3",4.88976080749461,0.18116,0.327200129240711
"YPL050C","MNN9",6.28623491068668,0.0323,0.095989898989899
"YPL049C","DIG1",2.59963759415377,0.64092,0.734018192993239
"YPL048W","CAM1",3.92016656301482,0.36682,0.512328246753247
"YPL047W","SGF11",5.65046470223815,0.08798,0.198469814366425
"YPL046C","ELC1",4.5312751063248,0.23977,0.392363670960187
"YPL045W","VPS16",7.21776445729019,0.00863,0.0362447032306536
"YPL043W","NOP4",3.09262803311201,0.52826,0.645882195975503
"YPL042C","SSN3",2.35419749671254,0.70356,0.779564003964321
"YPL041C","YPL041C",5.06067055900601,0.16564,0.307756326801727
"YPL040C","ISM1",7.84876600097063,0.00243,0.0146850810810811
"YPL039W","YPL039W",8.31494509115906,0.00021,0.00289851851851852
"YPL038W","MET31",5.1027893736285,0.15341,0.292383873167405
"YPL037C","EGD1",3.74517524575402,0.40509,0.545125926817525
"YPL036W","PMA2",7.5218287240286,0.00273,0.0158800208116545
"YPL034W","YPL034W",6.06607590029869,0.04774,0.128540394800193
"YPL032C","SVL3",7.44226608759481,0.00681,0.0305275862068966
"YPL031C","PHO85",2.45144465813687,0.69814,0.774787095493349
"YPL030W","TRM44",6.41559573617514,0.03139,0.0940354233654877
"YPL029W","SUV3",8.38625142624783,0.00014,0.00233611940298507
"YPL028W","ERG10",3.63999672899261,0.41777,0.555793931461209
"YPL026C","SKS1",7.90104510457617,0.00397,0.0208182926829268
"YPL024W","RMI1",5.88148081420117,0.07319,0.174395609548167
"YPL023C","MET12",8.68506365462123,0.00013,0.0022709375
"YPL022W","RAD1",9.01847808754716,2e-05,0.000866666666666667
"YPL020C","ULP1",2.35680472253581,0.70743,0.781528399209486
"YPL019C","VTC3",3.26833179510853,0.48845,0.615101486821356
"YPL018W","CTF19",5.04671090604469,0.15636,0.295587554954346
"YPL017C","IRC15",3.20994122165356,0.55491,0.665225584387733
"YPL016W","SWI1",3.53736365227287,0.43175,0.566811296383279
"YPL015C","HST2",8.90888887152903,0.00016,0.00249832402234637
"YPL014W","YPL014W",8.69936810724395,5e-05,0.00139054726368159
"YPL013C","MRPS16",8.45129719677993,0.00015,0.00244460641399417
"YPL012W","RRP12",2.47333076152021,0.66897,0.75483614530777
"YPL011C","TAF3",5.34558947843145,0.10797,0.229226091910368
"YPL010W","RET3",4.44006126230153,0.263,0.416951219512195
"YPL009C","TAE2",5.69169005268801,0.08051,0.186975862068966
"YPL008W","CHL1",8.63962339019535,1e-05,0.000508181818181818
"YPL007C","TFC8",9.02852227895635,0,0
"YPL006W","NCR1",5.57077881531229,0.07882,0.183814685022945
"YPL005W","AEP3",8.20975202904804,0.00065,0.00600578512396694
"YPL004C","LSP1",5.66838977420535,0.09276,0.205520570749108
"YPL003W","ULA1",6.6876944138443,0.01351,0.050481885026738
"YPL002C","SNF8",7.4363547180832,0.00317,0.0177558116232465
"YPL001W","HAT1",4.64493853794953,0.21988,0.372012469733656
"YPR002W","PDH1",4.15413433453289,0.25009,0.403628983833718
"YPR003C","YPR003C",3.40412024167428,0.49508,0.620236934110264
"YPR004C","AIM45",8.72512863095318,0.00023,0.00301100702576112
"YPR005C","HAL1",7.32616760777885,0.00798,0.0342349961627015
"YPR009W","SUT2",8.46532385726837,0.00016,0.00249832402234637
"YPR010C","RPA135",3.92523771770784,0.35038,0.498885430463576
"YPR010C-A","YPR010C-A",7.24445191995232,0.00234,0.0143585071350165
"YPR011C","YPR011C",4.51582165158219,0.24073,0.393473253434668
"YPR013C","YPR013C",7.13923664103471,0.00615,0.0283410699588477
"YPR015C","YPR015C",3.57537172558411,0.45995,0.591334061637535
"YPR016C","TIF6",2.47074893919342,0.66973,0.755100988301735
"YPR017C","DSS4",8.68905093500378,4e-05,0.0012561797752809
"YPR018W","RLF2",8.60978779220313,5e-05,0.00139054726368159
"YPR019W","MCM4",8.86208576228904,0.00016,0.00249832402234637
"YPR020W","ATP20",3.44077885279448,0.47092,0.601084459151073
"YPR021C","AGC1",7.73404615671454,0.00346,0.0189435847208619
"YPR022C","YPR022C",6.89234207725669,0.01371,0.0511266844563042
"YPR023C","EAF3",2.62399106859813,0.64224,0.734626887661142
"YPR024W","YME1",3.87397730802943,0.37047,0.515669148406375
"YPR025C","CCL1",3.62353794016539,0.44441,0.578136350942518
"YPR027C","YPR027C",5.35881841958555,0.12405,0.254007142857143
"YPR028W","YOP1",3.79256880190535,0.37699,0.520964236282748
"YPR029C","APL4",6.6002560580376,0.02621,0.0817599888392857
"YPR031W","NTO1",7.25060020726793,0.00815,0.0348096798780488
"YPR032W","SRO7",7.05192071575811,0.01325,0.0498100201748487
"YPR033C","HTS1",3.99087174992546,0.33387,0.483935527338689
"YPR034W","ARP7",8.21097477585764,0.00132,0.00946
"YPR035W","GLN1",7.02610125850586,0.01671,0.0585268796992481
"YPR036W","VMA13",0.96104438054184,0.95346,0.965201267656646
"YPR036W-A","YPR036W-A",4.63954676668755,0.22149,0.373605642727821
"YPR037C","ERV2",5.90270779865808,0.05929,0.150291432456936
"YPR040W","TIP41",4.40634138058576,0.27964,0.43361653259362
"YPR041W","TIF5",5.41778340026679,0.11706,0.242447350870693
"YPR042C","PUF2",4.82094179935732,0.19467,0.343458769716088
"YPR043W","RPL43A",4.3417017057175,0.27991,0.433674307095344
"YPR045C","THP3",5.68671971284184,0.07621,0.179601138279933
"YPR046W","MCM16",5.83516737166183,0.07785,0.182466037735849
"YPR047W","MSF1",5.89482225902591,0.05592,0.143720827586207
"YPR048W","TAH18",2.93446026961133,0.55956,0.668363333333333
"YPR049C","ATG11",3.85352429390966,0.3837,0.526480854197349
"YPR051W","MAK3",6.16843143355519,0.03932,0.111121739130435
"YPR052C","NHP6A",7.82069723139191,0.00118,0.00880667556742323
"YPR054W","SMK1",5.82872350900687,0.07438,0.176553800424628
"YPR055W","SEC8",7.64393571464792,0.00133,0.00950728900255754
"YPR056W","TFB4",6.7355734708765,0.01809,0.0621531038721573
"YPR057W","BRR1",3.03810724030605,0.54377,0.658807612456747
"YPR058W","YMC1",1.48132600589649,0.86081,0.893911926435073
"YPR060C","ARO7",4.51043854904866,0.24881,0.402560897250362
"YPR061C","JID1",8.53982037603243,5e-05,0.00139054726368159
"YPR062W","FCY1",4.64434662232365,0.22256,0.374732048192771
"YPR063C","YPR063C",5.89861875455369,0.07109,0.171216329168462
"YPR065W","ROX1",3.8589444710003,0.36153,0.50751869510665
"YPR066W","UBA3",3.69884676904962,0.41019,0.549475700934579
"YPR067W","ISA2",4.18618276604377,0.31239,0.465421135394456
"YPR068C","HOS1",5.82762019992521,0.07252,0.173316289012398
"YPR069C","SPE3",1.8393231116497,0.79911,0.851023985521052
"YPR070W","MED1",5.0704814688955,0.15579,0.295368631436314
"YPR071W","YPR071W",6.32392205540864,0.03709,0.106270169144029
"YPR072W","NOT5",4.61901595691748,0.22723,0.378603785394933
"YPR073C","LTP1",3.93287122600837,0.35258,0.50048811579482
"YPR074C","TKL1",3.10242995059942,0.60213,0.701376682642217
"YPR075C","OPY2",8.02026701243746,0.001,0.00777468706536857
"YPR078C","YPR078C",5.86036272832485,0.03998,0.112645262096774
"YPR079W","MRL1",3.18554409235749,0.51379,0.634014591611479
"YPR080W","TEF1",5.6747970288206,0.08805,0.198547599838645
"YPR081C","GRS2",4.20537804009551,0.30369,0.458198947368421
"YPR082C","DIB1",2.80798105367068,0.58805,0.691809553872054
"YPR083W","MDM36",1.78734870956634,0.81601,0.863756087862147
"YPR084W","YPR084W",6.07077374437239,0.05112,0.134856441717791
"YPR085C","ASA1",3.66392404485965,0.43448,0.569592682926829
"YPR086W","SUA7",3.85660367845948,0.38093,0.524611653116531
"YPR088C","SRP54",4.98467559524136,0.17024,0.31376247939334
"YPR089W","YPR089W",4.40567049191596,0.26535,0.41965323903819
"YPR091C","YPR091C",7.42907858037389,0.00468,0.0231515044247788
"YPR093C","ASR1",3.48141674574562,0.45292,0.585527937095282
"YPR094W","RDS3",4.17713754785572,0.30866,0.462576246648794
"YPR095C","SYT1",8.07819957911042,0.00105,0.0080625
"YPR097W","YPR097W",8.55941813838397,0.00011,0.00209863481228669
"YPR098C","YPR098C",4.70966049640104,0.20984,0.36091694863119
"YPR100W","MRPL51",6.27527209587441,0.02911,0.0882456073752712
"YPR101W","SNT309",2.12568652402491,0.76751,0.827300597763209
"YPR102C","RPL11A",4.13656439599148,0.31087,0.464518390804598
"YPR103W","PRE2",3.52465535691372,0.44027,0.574220555296314
"YPR104C","FHL1",8.90751390408923,0.00011,0.00209863481228669
"YPR105C","COG4",3.77765360210636,0.37539,0.519395520910666
"YPR106W","ISR1",6.42655146616428,0.04043,0.113284318637275
"YPR107C","YTH1",1.22703627607632,0.90898,0.933186078971533
"YPR108W","RPN7",4.65759069912466,0.21851,0.370816909532483
"YPR108W-A","YPR108W-A",1.9516284963477,0.78386,0.838938809113536
"YPR109W","YPR109W",5.65046544387892,0.09417,0.207902962085308
"YPR110C","RPC40",4.61234163534816,0.22417,0.376042351529694
"YPR111W","DBF20",8.05791452433419,0.0013,0.00936469072164949
"YPR112C","MRD1",1.81323198779431,0.8068,0.856602469135803
"YPR113W","PIS1",3.24295779477852,0.52918,0.646500961118392
"YPR114W","YPR114W",5.91694762292744,0.06122,0.153668522676246
"YPR115W","RGC1",8.75301284540275,7e-05,0.00167222222222222
"YPR116W","RRG8",7.74733383134783,0.00432,0.0220134913400182
"YPR117W","YPR117W",6.13891157964702,0.0545,0.141240148354196
"YPR118W","MRI1",5.90856410440397,0.07201,0.172268635002139
"YPR119W","CLB2",9.18091001000908,0,0
"YPR120C","CLB5",8.49256955863747,4e-05,0.0012561797752809
"YPR122W","AXL1",2.99874839659939,0.5512,0.663338643702906
"YPR124W","CTR1",5.42638856190901,0.10285,0.221895600154381
"YPR125W","YLH47",6.45052929444904,0.00867,0.036358064516129
"YPR127W","YPR127W",1.66980941002555,0.85276,0.888192360722936
"YPR128C","ANT1",8.77738894996971,3e-05,0.00106815286624204
"YPR129W","SCD6",5.74631811765572,0.0762,0.179601138279933
"YPR131C","NAT3",4.91899017530778,0.17472,0.318969562377531
"YPR132W","RPS23B",3.33297166730318,0.48408,0.610698984427894
"YPR133C","SPN1",5.76570434347069,0.07713,0.181386916281027
"YPR133W-A","TOM5",5.15712467752431,0.10622,0.22680282658518
"YPR134W","MSS18",1.74339223643919,0.82545,0.870033333333333
"YPR135W","CTF4",8.87519931409792,0,0
"YPR137W","RRP9",1.67145476006926,0.83727,0.877783064516129
"YPR138C","MEP3",3.96515757255505,0.3408,0.489987654320988
"YPR139C","VPS66",8.51025786935515,9e-05,0.00183613138686131
"YPR140W","TAZ1",8.58975573488608,5e-05,0.00139054726368159
"YPR141C","KAR3",6.28316203560892,0.04371,0.119891511285574
"YPR143W","RRP15",2.91549545769375,0.56477,0.672287968483816
"YPR144C","NOC4",2.51334046780663,0.66051,0.748479809446584
"YPR145W","ASN1",3.86753483412706,0.3617,0.50751869510665
"YPR147C","YPR147C",6.31490114222942,0.04637,0.125951554907677
"YPR148C","YPR148C",4.83604275882747,0.19252,0.341176038034865
"YPR149W","NCE102",7.83975624067228,0.00372,0.0200142444658325
"YPR152C","URN1",7.24920967532032,0.01062,0.0422532384341637
"YPR153W","YPR153W",5.6081434899427,0.09908,0.216181576893052
"YPR154W","PIN3",4.85667427201121,0.19358,0.342332236633977
"YPR155C","NCA2",2.59849486089376,0.67993,0.762781520866774
"YPR156C","TPO3",8.46446241830787,2e-05,0.000866666666666667
"YPR157W","YPR157W",7.4080513389151,0.00063,0.0058695
"YPR158W","CUR1",7.09464711447708,0.01317,0.0495759595959596
"YPR159W","KRE6",5.58293134112291,0.09845,0.215311228482003
"YPR161C","SGV1",3.31929816081582,0.4818,0.609235399230943
"YPR162C","ORC4",1.67189264471672,0.84446,0.88287918458949
"YPR163C","TIF3",7.72436910354631,0.00342,0.0187613346418057
"YPR164W","MMS1",6.7779592955514,0.02366,0.0758368119266055
"YPR165W","RHO1",5.20192995407077,0.14393,0.280591111885674
"YPR166C","MRP2",8.61200953813779,0.00011,0.00209863481228669
"YPR167C","MET16",2.37417444415301,0.69395,0.772526423735563
"YPR168W","NUT2",2.1613824722114,0.74004,0.807185092682927
"YPR169W","JIP5",2.05189528753401,0.75572,0.818379465323518
"YPR170W-B","YPR170W-B",2.72550398741194,0.61102,0.709661707874507
"YPR172W","YPR172W",6.87782049042049,0.00318,0.017793993993994
"YPR173C","VPS4",6.96461103410344,0.01192,0.046240666204025
"YPR174C","YPR174C",8.58875746549158,0,0
"YPR175W","DPB2",8.53988269211045,4e-05,0.0012561797752809
"YPR176C","BET2",4.24028084435431,0.30544,0.459351520043045
"YPR178W","PRP4",2.83542082552534,0.59289,0.694958083455651
"YPR179C","HDA3",4.33028548709793,0.27682,0.431999944165271
"YPR180W","AOS1",2.36934906941649,0.69474,0.772701273378432
"YPR181C","SEC23",4.65458446456695,0.22555,0.377258133971292
"YPR182W","SMX3",4.13030749551004,0.28049,0.43433216066482
"YPR183W","DPM1",5.04765949063767,0.162,0.303072289156626
"YPR184W","GDB1",4.82247511705819,0.18267,0.329182882011605
"YPR185W","ATG13",8.72140930493864,5e-05,0.00139054726368159
"YPR186C","PZF1",1.11168171396173,0.9208,0.941511334552102
"YPR187W","RPO26",2.2985094865235,0.71875,0.791375320070908
"YPR188C","MLC2",4.82314701015381,0.19449,0.343458769716088
"YPR189W","SKI3",7.72892724648865,0.00455,0.0226688948306595
"YPR190C","RPC82",4.19786663107865,0.29543,0.450355522225252
"YPR191W","QCR2",8.45839937873618,1e-04,0.00197526501766784
"YPR193C","HPA2",1.34400054063255,0.89041,0.918153891552932
"YPR196W","YPR196W",5.84572460419652,0.07645,0.180014953664701
"YPR198W","SGE1",4.98246554840467,0.17064,0.314018894009217
"YPR199C","ARR1",5.03416415934713,0.16325,0.304595293724967
"YPR200C","ARR2",3.07811246763939,0.53573,0.652304661293836
"YPR201W","ARR3",4.21975877920493,0.30827,0.46211566103513
"YPR202W","YPR202W",7.3326374771358,0.00428,0.021849497716895
"YAL037W","YAL037W",7.06861082115398,0.01204,0.0465254658385093
"YAL051W","OAF1",7.77664576143317,0.00497,0.0241585217391304
"YAL064W","YAL064W",0.453961561671809,0.98759,0.990612596447156
"YAR029W","YAR029W",1.70634864666772,0.82941,0.872816622740964
"YAR035W","YAT1",7.19006524056518,0.01228,0.0469850787132101
"YAR050W","FLO1",0.616567122880782,0.97679,0.982060449640288
"YBL008W","HIR1",6.65881795583471,0.01066,0.0423822190611664
"YBL008W-A","YBL008W-A",5.46498657379832,0.11325,0.23621921641791
"YBL029W","YBL029W",8.07400463570224,0.00112,0.00844912280701754
"YBL044W","YBL044W",8.86993589200054,0,0
"YBL095W","YBL095W",7.70851896147311,0.00291,0.016649846468782
"YBL100W-C","YBL100W-C",4.17499536339904,0.30908,0.46295744908896
"YBR020W","GAL1",2.67832548135956,0.6321,0.726516118421053
"YBR033W","EDS1",6.17848048872346,0.04224,0.11712380952381
"YBR076W","ECM8",6.97995925775494,0.01832,0.0628274846625767
"YBR147W","RTC2",2.78681183738018,0.59536,0.696976418848168
"YBR180W","DTR1",7.74851357520301,9e-04,0.00733381924198251
"YBR186W","PCH2",7.05851998869779,0.00748,0.0327433046202036
"YBR200W-A","YBR200W-A",3.50030391729252,0.71501,0.788188897653323
"YBR214W","SDS24",4.5240363336304,0.23857,0.391185282908238
"YBR221W-A","YBR221W-A",4.26149392165051,0.31477,0.468093721734504
"YBR250W","SPO23",5.17370415495375,0.13804,0.272858415841584
"YBR294W","SUL1",2.92050765672875,0.57641,0.682221448232056
"YCL001W-A","YCL001W-A",8.45779536627213,0.00074,0.00649387755102041
"YCL001W-B","YCL001W-B",2.92782416107518,0.63962,0.732679467213115
"YCL018W","LEU2",5.85950068678145,0.06643,0.163299780123131
"YCL021W-A","YCL021W-A",4.3123248967092,0.27923,0.433523826714801
"YCL048W","SPS22",4.2722305389988,0.30669,0.460488074133763
"YCL048W-A","YCL048W-A",2.76461351620755,0.67851,0.761926657292085
"YCR081W","SRB8",4.02538962851626,0.33238,0.483226059817945
"YCR091W","KIN82",7.82622161037902,0.00291,0.016649846468782
"YCR105W","ADH7",1.00860658355785,0.93662,0.953393682869106
"YCR107W","AAD3",5.88982635669794,0.07259,0.173335369500214
"YDL085W","NDE2",3.38127789847072,0.49974,0.62272550156041
"YDL114W","YDL114W",5.70016180061886,0.02232,0.0725821989528796
"YDL118W","YDL118W",4.02480532317917,0.33007,0.481495641962422
"YDL122W","UBP1",1.6516398548502,0.8338,0.875644148036821
"YDL154W","MSH5",5.48064884673743,0.10116,0.218840712074303
"YDL159W-A","YDL159W-A",2.8402590921709,0.71279,0.786517193051717
"YDL186W","YDL186W",6.2200213580367,0.0227,0.073518539976825
"YDL204W","RTN2",5.59141684031039,0.01186,0.0460398611111111
"YDL210W","UGA4",1.74768403190855,0.89172,0.919010840707965
"YDL218W","YDL218W",5.90187328617153,0.07348,0.174937478705281
"YDR003W-A","YDR003W-A",6.75335755627175,0.02167,0.0710887910798122
"YDR009W","GAL3",3.70270623603387,0.42463,0.561552330257866
"YDR061W","YDR061W",4.74867061460375,0.20554,0.356269333333333
"YDR182W-A","YDR182W-A",3.28044488243885,0.49642,0.620902684563758
"YDR246W-A","YDR246W-A",5.90527764125585,0.07288,0.173876663822526
"YDR393W","SHE9",8.9145493237108,5e-05,0.00139054726368159
"YDR403W","DIT1",4.19122804198945,0.31051,0.464518390804598
"YDR524W-C","YDR524W-C",1.785224772224,0.81997,0.866471134215501
"YDR536W","STL1",2.31156958534977,0.71006,0.784278877692156
"YDR542W","PAU10",2.92922540394665,0.56257,0.670668863297078
"YEL011W","GLC3",5.73073221038456,0.03997,0.112645262096774
"YEL021W","URA3",5.30233279550346,0.13238,0.26571066427289
"YEL030W","ECM10",7.35444142246185,0.00607,0.0280888245033113
"YEL033W","MTC7",4.09773574540064,0.32402,0.475274678562057
"YEL062W","NPR2",6.42211677685924,0.03031,0.0913384905660377
